audio_filepath	transcript	duration
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0013.flac	here are nine guideposts to help john and mary along their road one the first requirement is the building of a union that is just to both the smaller issues on which this rests are the lively clashes of opposite desires	13.6
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0014.flac	inevitable in the coming together of any two persons intensified when those two persons are as different as a man and a woman and unavoidable for two committed to a lifetime together in the close quarters of marriage two	13.8
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0015.flac	compromise will lift these essentially petty decisions of precedence above the level of selfishness decisions must be made on the basis of what is good for both not the selfish or narrow wish of either	12.545
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0016.flac	the choice that brings the larger advantage to the two persons in their common role of marriage partners is the one to be made human judgment being as faulty as it is	8.895
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0017.flac	in either situation the particular couple involved have to weigh delicately the effect on their joint enterprise of the conflicting courses of action much as mary may crave a child or a car	11.735
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0018.flac	if each one is hurt at the other's inability to join instantly in his or her plans they will need to take pains not to get sidetracked into making a personal contest of the affair trying to win over your partner with a single eye to getting what you want	13.485
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0021.flac	it is an empty honor for the one who bends but does not break will readily develop the fine art of influencing the headstrong one because it is part of the traditional feminine character to enjoy giving in to the man this tendency must be scrutinized when it appears	14.75
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0023.flac	any individual woman may waver between a craving for self sacrifice and a repugnance to the very thought of it this changeableness can make her feel resentful after she has given in to her husband all this must be taken into account in making decisions	14.55
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0024.flac	compromise not submission should be the rule if john forges ahead on one count mary must find an acceptable outlet for herself on some other front three	11.895
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0025.flac	and the effort to do so to please the partner is liable to result in a topheavy hypocrisy a superstructure calculated to impress the observer but built on a shaky foundation of chaos	10.805
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0026.flac	a chameleon changes color easily to match its environment or temper of the moment but a human being's more lasting change is not so readily made each marriage partner must be proud of the other and let the other continue to be proud of him or her	13.12
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0027.flac	therefore you have to respect yourself and act as if you did even at home too many couples exploit the sense of let down that marriage brings with it after so long a time husband and wife cease to feel that they must exert themselves for each other in little matters	14.035
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0028.flac	knowing themselves accepted they lounge mentally mannerly and physically when at home or elsewhere alone together some of this relaxation is a good thing but it is a mistake to let home and spouse degenerate into nothing more than an invitation to be lazy	14.725
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0029.flac	using the mate for relief as in nagging whining crying or grumbling is taboo if you are tired or irritable you can rest or exercise for restoration as in the days before marriage	10.755
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0030.flac	and dry up the source of refreshment you are trying to tap fatigue and nervousness expressed breed fatigue and nervousness in a sympathetic audience four too great concentration is to be avoided	13.425
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0031.flac	even the greatest love stagnates if it is kept out of the main current of life to care only for each other is selfishness for two only one step removed from self centered engrossment	10.835
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0033.flac	though more easily dislodged and seldom striking so deep friends old and new have a function in relieving the overclose concern of one marriage partner with the other if they are to play their full part in preventing overconcentration	12.55
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0034.flac	common friends are fine but for this purpose there is special need of friends for either spouse who can call forth those sides of his or her nature that are not aroused by the mate	8.71
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0035.flac	the factor that underlies all the perplexities and most of the contentment of marriage is its unique degree of concentrated intimacy here the supreme testing always comes each means so much to the other	12.21
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0036.flac	the wife may be alone part of the day and profit by it when john comes home at night he has not had that privilege	6.1
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0040.flac	another terrible moment that is due to come may seem even more frightening because it is you who are slipping soon or late you find that some familiar mannerism of your spouse displeases you it may be a slight uncouthness at table	13.22
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0041.flac	now it vexes you and your vexation terrifies you does this mean that you no longer love your mate as you did you cannot help your change of feeling how then can you hope to keep your affection from disappearing altogether if it has already begun to wane	14.3
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0042.flac	you remember other people you once thought you loved and wonder panic stricken how you can keep this love from dying as those other loves did this is probably an almost universal experience marking not the beginning of the end of love	13.465
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0043.flac	maturity brings recognition of human imperfections in the most heroic but also develops the ability to weigh big and little things and to	7.49
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0044.flac	always it is the unturned page the holds the answer to the question how goes it with this marriage the present is useful only as a foundation stone for the future which is being built up out of many fleeting present moments each quickly lost in the past	13.675
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0045.flac	seven there can be no narrowing of marriage to mere sex adjustment	4.46
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0046.flac	and the two persons have to work out a common life that means something to them over and above the pleasure they may take in each other's company as a continuing part of this life adjustment sex adjustment can develop into a permanent factor of married happiness	12.9
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0047.flac	but without the larger adjustment the partial adjustment cannot be made in any fundamental and enduring form in the sex life in marriage as in other parts of the association each partner wins by considering the other before the self	12.895
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0049.flac	in the healthy marriage this sympathetic response will soon give way to anger which in turn may have the effect of a dash of cold water in the face of the oversensitive one helping him or her to buck up and behave like an adult in the unhealthy marriage sympathy will grow into pity	14.82
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0052.flac	if the expression of anger is to have its proper stimulative effect it has to be administered but rarely and then in small doses more has a paralyzing effect on the recipient	10.85
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0053.flac	producing a response in kind that takes away the ability to think of anything except retaliation nine willingness to grow is the most necessary factor for success marriage is a life program of going on together that requires maturity	14.29
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0054.flac	as this is an impossibility they are aware of increasing dissatisfaction that does not mean they are unadapted to each other they are afraid to leave the known pleasures of their first youth for the unguessed satisfactions of maturity so they try to stand still	14.47
/home4/khanhnd/LibriSpeech/train-clean-100/1116/137572/1116-137572-0055.flac	hoping to keep their marriage unchanged in its first stage of promise if both husband and wife accept maturing responsibilities as they come their marriage relationship will keep pace with their own development and will therefore become increasingly satisfying to them	14.595
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0000.flac	a stitch in time saves embarrassing exposure	3.595
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0002.flac	hence an unattached man which any lady may stick stick to or get stuck on backbiter a mosquito balance something wanted by book keepers and often lost by topers	14.02
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0003.flac	may be found in a cash book or the kangaroo gait bandit an outlaw see alderman barber a brilliant conversationalist who occasionally shaves and cuts hair	13.11
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0004.flac	bars things found in harbors hotels fences prisons courts and music	5.7
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0005.flac	and developed in department stores on mondays symptoms loud talk pushing and shoving a combination prize fight and foot ball scrimmage old spelling bark gain baseball	12.635
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0007.flac	a strip of sand skirted by water covered with lady killers in summer life savers in winter	5.58
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0008.flac	or heaven for smacks the year around benedict a married male benedictine a married female benediction their children berth an aid to sleep invented by pullman lower preferred	14.66
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0009.flac	birth an aid to life discovered by woman higher preferred bicycle skirt	6.58
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0010.flac	bigamy a form of insanity in which a man insists on paying three board bills instead of two billiousness a liver complaint often mistaken for piety bill of fare a list of eatables	14.475
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0011.flac	distinguished from menu by figures in the right hand column biograph a stereopticon picture taken with a chill and shown with tremors birdie	10.75
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0012.flac	to a man she is playing for a jay birthday anniversary of one's birth observed only by men and children blubber the useful product of a dead whale the useless product of a live baby	14.845
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0014.flac	from a sense of shame anger or other cause	3.19
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0015.flac	muscular filaments of the facial capillaries whereby being divested of their elasticity	5.41
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0016.flac	praecordia board an implement for administering corporal punishment used by mothers and land ladies the festive board may be a shingle a hair brush	10.24
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0017.flac	bohemia not on the map a land flowing with canned milk and distilled honey and untroubled by consistency convention conscience or cash	10.49
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0019.flac	money born of poor but dishonest parents	2.945
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0021.flac	human block known as the cranium and kept by the sarah sisters sarah brum and sarah belum assisted by medulla oblongata	9.19
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0022.flac	and white and furnished with light and heat hot or cold water if desired	3.935
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0023.flac	usually occupied by the intellect brothers thoughts and ideas	4.105
/home4/khanhnd/LibriSpeech/train-clean-100/118/121721/118-121721-0027.flac	by stander one who is injured in a street fight	3.275
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0000.flac	missus savareen sat up waiting for her lord until long past midnight but her vigil was in vain lapierre after closing up his inn for the night dropped in according to his promise to see if any news of the absentee had arrived	14.46
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0001.flac	nothing further could be done in the way of searching for the latter personage until daylight it was getting on pretty well towards morning when missus savareen sought her couch and when she got there her slumber was broken and disturbed she knew not what to think	14.09
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0002.flac	but she was haunted by a dread that she would never again see her husband alive next morning soon after daylight the whole neighborhood was astir and the country round was carefully searched for any trace of the missing man	13.6
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0003.flac	squire harrington went down to town and made inquiries at the bank where he ascertained that the story told by savareen to old jonathan perry	8.48
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0004.flac	was substantially correct this effectually disposed of any possible theory as to jonathan and his wife having mistaken somebody else for savareen squire harrington likewise learned all about the man's doings on the previous afternoon	13.57
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0005.flac	and was able to fix the time at which he had started for home he had ridden from the door of the peacock at about a quarter to eight	7.205
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0007.flac	or at the very outside two hundred yards further or he must inevitably have been encountered by lapierre	6.385
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0009.flac	for she was discovered by several members of the searching party a little before noon when found she was quietly cropping the damp herbage at the edge of the cranberry swamp at the rear of squire harrington's farm she was wholly uninjured and had evidently spent the night there	14.59
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0011.flac	and deposited on a dry patch of ground near the edge of the morass a little further in the interior they came upon a man's coat made of dark brown stuff	9.33
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0012.flac	as belong to savareen it was wet and besmirched with mud and in fact was lying half in and half out of a little puddle of water when it was found then the searchers made sure of finding the body but in this they were disappointed	13.735
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0015.flac	in fact he had not worn it for more than a week previously his wife distinctly remembered having folded and laid it away in the top of a large trunk on the saturday of the week before last since which time she had never set eyes on it here was a deepening of the mystery	14.65
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0016.flac	the search was kept up without intermission for several days nearly all of the farmers in the vicinity taking part in it even to the neglect of the harvest work which demanded their attention squire harrington was especially active and left no stone unturned to unravel the mystery	14.655
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0017.flac	lapierre gave up all his time to the search and left the royal oak to the care of its landlady the local constabulary bestirred themselves as they had never done before	9.185
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0018.flac	where a man's body might possibly lie concealed every tract of bush and woodland every barn and out building every hollow and ditch every field and fence corner was explored with careful minuteness even the wells of the district were peered into	13.43
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0020.flac	dead or alive or which should throw any light upon his fate hand bills proclaiming this reward and describing the man's personal appearance were exhibited in every bar room and other conspicuous place throughout westchester and the adjacent townships	14.31
/home4/khanhnd/LibriSpeech/train-clean-100/118/124588/118-124588-0021.flac	advertisements setting forth the main facts were inserted in the principal newspapers of toronto hamilton and london	6.55
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0001.flac	i must decide what to do i must think it over but as always thought brought no release it merely insisted that the case against him was proved at last he had been seen slipping unconsciously from his room and at the same hour	14.34
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0002.flac	all that remained was to learn how he had accomplished the apparent miracles	3.965
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0003.flac	the woman at the lake and in the courtyard the movement of the body and the vanishing of the evidence under his hand paredes's odd behaviour all became in his mind puzzling details that failed to obscure the chief fact	12.75
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0004.flac	after this something must be done about paredes's detention he hadn't dreamed that his weariness could placate even momentarily such reflections but at last he slept again	11.15
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0009.flac	it won't lessen the fact of his murder time graham said lessens such facts even for the police bobby glanced at him flushing you mean you've decided to stand by me after what happened last night graham smiled	14.975
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0010.flac	i slept like a top last night i heard nothing i saw nothing ought i to want you to stand by me bobby said oughtn't i to make a clean breast of it	9.545
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0011.flac	graham frowned it's hard to believe he had any connection with your sleep walking last night yet it's as clear as ever that maria and he are up to some game in which you figure he shouldn't be in jail bobby persisted get up graham advised	13.46
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0012.flac	bathe and have some breakfast then we can decide there's no use talking of the other thing i've forgotten it as far as possible you must bobby sprang upright how can i forget it	10.805
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0013.flac	have i any right don't graham said i'll be with you again to night	4.57
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0014.flac	when bobby had bathed and dressed he found in spite of his mental turmoil that his sleep had done him good while he breakfasted graham urged him to eat tried to drive from his brain the morbid aftermath of last night's revealing moment	13.905
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0015.flac	the manager took my advice but maria's still missing	3.045
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0018.flac	his sharp exclamation recalled howells's report which at their direction he had failed to mail had his exclamation been drawn by an accuser bobby started to rise graham moved toward the door then jenkins entered and stood to one side	14.03
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0019.flac	the former easy mannered uncommunicative foreigner he appeared moreover to have slept pleasantly his eyes showed no weariness his clothing no disarrangement he spoke at once	11.08
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0020.flac	overcoat i've nearly frozen driving from smithtown before either man could grope for a suitable greeting he faced bobby	7.545
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0021.flac	fact is bobby i left new york too suddenly	2.985
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0022.flac	you see i spent a good deal in smithtown yesterday	2.945
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0023.flac	graham interrupted with a flat demand for an explanation how did you get away	5.015
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0024.flac	later mister graham there is a hack driver outside who is even more suspicious than you he wants to be paid i asked rawlins to drive me back but he rushed from the courthouse probably to telephone his rotund superior	11.77
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0025.flac	bobby handed him a banknote he didn't miss graham's meaning glance	4.3
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0026.flac	pay him will you jenkins thanks	2.44
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0027.flac	why he should fail to refer to bobby's questions at the moment of his arrest or to the openly expressed enmity of graham only one theory promised to fit at all it was necessary for the panamanian to return to the cedars	12.06
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0028.flac	compelled him to remain for the present in the mournful tragic house therefore he would crush his justifiable anger	6.725
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0030.flac	graham on the other hand was ill at ease	2.745
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0031.flac	for him yesterday's incident was not so lightly to be passed over eventually his curiosity conquered the words came nevertheless with some difficulty	9.365
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0032.flac	we took it for granted you would find it necessary to stay in smithtown for a while	3.745
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0033.flac	simple enough mister graham i telephoned as soon as rawlins got me to the bastille i communicated with the lawyer who represents the company for which i once worked he's a prominent and brilliant man he planned it with some local fellow when i was arraigned at the opening of court this morning	14.615
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0035.flac	i don't mind i'm glad you're out of it	1.99
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0036.flac	your presence in the private staircase was the last straw you will forgive us carlos	4.99
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0037.flac	he smoked with a vast contentment that's better nothing to forgive bobby let us call it a misunderstanding graham moved closer	8.73
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0039.flac	robinson entered the flesh around his eyes was puffier than it had been yesterday worry had increased the incongruous discontent of his round face clearly he had slept little i saw you arrive he said rawlins warned me	14.025
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0040.flac	but i must say i didn't think you'd use your freedom to come to us	3.225
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0041.flac	since the law won't hold me at your convenience in smithtown i keep myself at your service here if bobby permits it could you ask more bobby shrank from the man with whom he had idled away so much time and money	11.92
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0042.flac	that fleeting satanic impression of yesterday came back sharper more alarming paredes's clear challenge to the district attorney was the measure of his strength his mind was subtler than theirs	11.93
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0044.flac	that might make men walk unconsciously to accomplish the ends of an unscrupulous brain the district attorney appeared as much at sea as the others	8.2
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0045.flac	and glancing at bobby he asked with a hollow scorn you've no objection to the gentleman visiting you for the present if he wishes bobby answered	8.805
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0046.flac	robinson jerked his head toward the window i've been watching the preparations out there	4.81
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0048.flac	bobby walked from the room he hadn't cared to reply he feared as it was that he had let slip his increased self doubt he put on his coat and hat and left the house the raw cold the year's first omen of winter made his blood run quicker	14.92
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0049.flac	forced into his mind a cleansing stimulation but almost immediately even that prophylactic was denied him with his direction a matter of indifference chance led him into the thicket at the side of the house he had walked some distance	14.65
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0050.flac	the underbrush had long interposed a veil between him and the cedars above whose roofs smoke wreathed in the still air like fantastic figures weaving a shroud to lower over the time stained melancholy walls	12.53
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0052.flac	the dull thud of earth falling regularly he paused listening the labour of the men was given an uncouth rhythm by their grunting expulsions of breath otherwise the nature of their industry and its surroundings had imposed upon them a silence	14.6
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0053.flac	in itself beast like and unnatural at last a harsh voice came to bobby its brevity pointed the previous dumbness of the speaker deep enough and bobby turned and hurried back along the roughly restored path	12.925
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0054.flac	as if fleeing from an immaterial thing suddenly quickened with the power of accusation he could picture the fresh oblong excavation in the soil of the family burial ground	9.645
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0055.flac	there was an ironical justice in the condition of the old cemetery it had received no interment since the death of katherine's father like everything about the cedars silas blackburn had delivered it to the swift obliterating fingers of time	13.56
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0056.flac	if the old man in his selfishness had paused to gaze beyond the inevitable fact of death	5.015
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0058.flac	could he witness the definite imprisonment of his grandfather in a narrow box could he watch the covering earth fall noisily in that bleak place of silence without displaying for robinson	9.585
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0059.flac	a strange man appeared walking from the direction of the house his black clothing relieved only by narrow edges of white cuffs between the sleeves and the heavy mourning gloves fitted with solemn harmony into the landscape and bobby's mood	13.56
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0060.flac	such a figure was appropriate to the cedars	2.765
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0061.flac	he emerged from the forest and saw again the leisurely weaving of the smoke shroud above the house then his eyes were drawn by the restless movements of a pair of horses	9.04
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0063.flac	it's natural enough he should be here bobby agreed indifferently they walked slowly back to the house graham made it plain that his mind was far from the sad business ahead	10.71
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0064.flac	he asked he ignores what happened yesterday he settles himself in the cedars again i don't know what to think of it bobby answered this morning carlos gave me the creeps	10.4
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0065.flac	he spoke with pronounced deliberation startling bobby	3.3
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0068.flac	i've been asking myself since he came back graham answered if there's any queer power behind his quiet manner maybe he is psychic maybe he can do things we don't understand i've wondered if he had without your knowing it	13.445
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0069.flac	acquired sufficient influence to direct your body when your mind no longer controlled it it's a nasty thought but i've heard of such things you mean carlos may have made me go to the hall last night perhaps sent me to the old room those other times	12.895
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0071.flac	might have moved spasmodically i mean	2.955
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0072.flac	and the disappearance of the evidence bobby defended himself if it had been stolen earlier the coat pocket might have retained its bulging shape	7.85
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0073.flac	but i was there and you weren't	2.475
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0074.flac	if it's so far fetched graham asked quietly why do you revolt from the idea bobby turned on him and why do you fill my mind with such thoughts if you think i'm guilty say so go tell robinson so	13.205
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0076.flac	for groom has brought the ghosts back with him don't make any mistake about that you want the truth don't you yes bobby said even if it does for me	10.0100625
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0078.flac	the panamanian had changed his clothing he too was sombrely dressed and instead of the vivid necktie he had worn from the courthouse a jet black scarf was perfectly arranged beneath his collar he lounged opposite the district attorney	14.25
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0079.flac	his eyes studying the fire his fingers on the chair arm were restless doctor groom stood at the foot of the stairs talking with the clergyman a stout and unctuous figure	9.93
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0081.flac	bobby forced himself to walk up the staircase facing the first phase of his ordeal he saw that the district attorney realized that too for he sprang from his chair and followed by rawlins started upward the entire company crowded the stairs	14.95
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0082.flac	graham summoned katherine one of the black clothed men opened the door of silas blackburn's room he stepped aside beckoning	7.96
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0083.flac	bobby went in with the others automatically through the dim light he catalogued remembered objects all intimate to his grandfather each oddly entangled in his mind with his dislike of the old man the iron bed the chest of drawers	13.245
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0084.flac	scratched and with broken handles the closed colonial desk the miserly rag carpet all seemed mutely asking as bobby did	8.76
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0085.flac	from the chest of drawers two candles the only light	3.31
/home4/khanhnd/LibriSpeech/train-clean-100/118/47824/118-47824-0086.flac	so for the second time the living met the dead and the law watched hopefully	4.275
/home4/khanhnd/LibriSpeech/train-clean-100/1183/124566/1183-124566-0000.flac	the master said though a man have conned three hundred poems if he stands helpless when put to govern	6.165
/home4/khanhnd/LibriSpeech/train-clean-100/1183/124566/1183-124566-0001.flac	what have they done for him six the master said the man of upright life is obeyed before he speaks commands even go unheeded when the life is crooked	11.505
/home4/khanhnd/LibriSpeech/train-clean-100/1183/124566/1183-124566-0002.flac	teaching said the master ten the master said	5.595
/home4/khanhnd/LibriSpeech/train-clean-100/1183/124566/1183-124566-0003.flac	much could be done in three years	2.855
/home4/khanhnd/LibriSpeech/train-clean-100/1183/124566/1183-124566-0004.flac	what the weights and measures men said the master are they worth reckoning	5.16
/home4/khanhnd/LibriSpeech/train-clean-100/1183/124566/1183-124566-0005.flac	twenty nine	1.41
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0000.flac	earnest now or you are fooling the first speaker answers by some formula or asseveration as	6.615
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0001.flac	true as i live or hope i'll die if it isn't so or simply hope i'll die	4.785
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0002.flac	hope to die if i don't the speaker drawing the forefinger across the throat from ear to ear	5.26
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0003.flac	first boy honor bright second boy hope to die first boy cut your throat second boy draws finger across throat	8.425
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0004.flac	certain true black and blue a variant of the first line certain and true	5.64
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0005.flac	or the statement would be made and after it had been taken in and believed the words over the left would be added	6.585
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0006.flac	it shall have a bit ohio challenge to stump another boy to do a thing is considered as putting a certain obligation on him to perform the action indicated	11.125
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0007.flac	sometimes it is to jump a certain distance sometimes to skate out on thin ice	4.47
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0008.flac	once in ohio several lads were collected together about a spring one of them drew a pail of fresh water and by chance brought up a small live fish	8.175
